AccelX:9.88,AccelY:-0.27,AccelZ:3.04, GyroX:-0.63,GyroY:0.11,GyroZ:-0.05
AccelX:9.99,AccelY:-0.16,AccelZ:3.15, GyroX:-0.60,GyroY:0.05,GyroZ:-0.01
AccelX:10.59,AccelY:-0.43,AccelZ:2.68, GyroX:-0.63,GyroY:-0.10,GyroZ:0.01
AccelX:10.10,AccelY:-0.23,AccelZ:2.48, GyroX:-0.60,GyroY:-0.22,GyroZ:0.05
AccelX:9.79,AccelY:-0.30,AccelZ:2.58, GyroX:-0.58,GyroY:-0.22,GyroZ:-0.00
AccelX:9.90,AccelY:-0.27,AccelZ:2.19, GyroX:-0.58,GyroY:-0.21,GyroZ:0.00
AccelX:10.25,AccelY:-0.85,AccelZ:2.02, GyroX:-0.66,GyroY:-0.07,GyroZ:-0.05
AccelX:9.47,AccelY:-0.60,AccelZ:2.18, GyroX:-0.74,GyroY:0.07,GyroZ:-0.13
AccelX:10.26,AccelY:-0.07,AccelZ:1.38, GyroX:-0.65,GyroY:-0.48,GyroZ:-0.18
AccelX:10.77,AccelY:-0.00,AccelZ:1.27, GyroX:-0.65,GyroY:-0.23,GyroZ:-0.20
AccelX:8.81,AccelY:0.12,AccelZ:1.35, GyroX:-0.80,GyroY:0.20,GyroZ:0.06
AccelX:10.30,AccelY:0.11,AccelZ:2.23, GyroX:-0.45,GyroY:0.74,GyroZ:0.14
AccelX:10.01,AccelY:-0.01,AccelZ:2.27, GyroX:-0.61,GyroY:-0.05,GyroZ:0.09
AccelX:10.02,AccelY:0.07,AccelZ:1.19, GyroX:-0.72,GyroY:0.18,GyroZ:-0.03
AccelX:9.73,AccelY:0.14,AccelZ:1.70, GyroX:-0.63,GyroY:0.14,GyroZ:-0.07
AccelX:9.92,AccelY:0.11,AccelZ:2.82, GyroX:-0.55,GyroY:-0.13,GyroZ:-0.05
AccelX:9.86,AccelY:0.10,AccelZ:2.38, GyroX:-0.58,GyroY:-0.22,GyroZ:-0.00
AccelX:10.06,AccelY:0.06,AccelZ:2.56, GyroX:-0.63,GyroY:0.23,GyroZ:-0.04
AccelX:9.63,AccelY:0.11,AccelZ:4.23, GyroX:-0.62,GyroY:0.33,GyroZ:-0.04
AccelX:9.48,AccelY:0.10,AccelZ:4.40, GyroX:-0.62,GyroY:0.24,GyroZ:-0.03
AccelX:9.25,AccelY:0.14,AccelZ:5.51, GyroX:-0.63,GyroY:-0.28,GyroZ:-0.02
AccelX:9.75,AccelY:0.31,AccelZ:3.90, GyroX:-0.60,GyroY:-0.01,GyroZ:0.00
AccelX:9.70,AccelY:0.22,AccelZ:3.62, GyroX:-0.56,GyroY:-0.23,GyroZ:0.00
AccelX:9.72,AccelY:0.03,AccelZ:2.49, GyroX:-0.60,GyroY:-0.24,GyroZ:-0.08
AccelX:9.95,AccelY:-0.06,AccelZ:3.41, GyroX:-0.64,GyroY:0.17,GyroZ:-0.01
AccelX:9.34,AccelY:0.12,AccelZ:3.62, GyroX:-0.50,GyroY:0.13,GyroZ:0.04
AccelX:9.31,AccelY:0.42,AccelZ:3.84, GyroX:-0.62,GyroY:-0.02,GyroZ:-0.01
AccelX:8.84,AccelY:0.90,AccelZ:3.74, GyroX:-0.55,GyroY:0.20,GyroZ:-0.07
AccelX:9.10,AccelY:0.36,AccelZ:4.93, GyroX:-0.68,GyroY:-0.09,GyroZ:-0.05
AccelX:9.21,AccelY:0.08,AccelZ:4.08, GyroX:-0.59,GyroY:-0.07,GyroZ:0.07
AccelX:9.17,AccelY:0.66,AccelZ:4.19, GyroX:-0.67,GyroY:-0.21,GyroZ:-0.04
AccelX:9.70,AccelY:-0.11,AccelZ:4.00, GyroX:-0.77,GyroY:-0.02,GyroZ:-0.16
AccelX:10.19,AccelY:0.42,AccelZ:3.50, GyroX:-0.48,GyroY:0.10,GyroZ:-0.03
AccelX:8.92,AccelY:-0.79,AccelZ:-4.15, GyroX:-0.78,GyroY:0.55,GyroZ:-0.08
AccelX:10.29,AccelY:-0.37,AccelZ:1.36, GyroX:-0.50,GyroY:0.21,GyroZ:-0.23
AccelX:9.73,AccelY:0.17,AccelZ:2.71, GyroX:-0.57,GyroY:0.27,GyroZ:-0.05
AccelX:10.01,AccelY:-0.86,AccelZ:1.20, GyroX:-0.71,GyroY:-0.16,GyroZ:0.12
AccelX:9.96,AccelY:-0.37,AccelZ:1.90, GyroX:-0.63,GyroY:-0.15,GyroZ:0.19
AccelX:10.42,AccelY:-0.30,AccelZ:1.56, GyroX:-0.53,GyroY:-0.06,GyroZ:0.02
AccelX:9.96,AccelY:-0.57,AccelZ:1.34, GyroX:-0.79,GyroY:-0.26,GyroZ:0.03
AccelX:10.59,AccelY:-0.27,AccelZ:1.04, GyroX:-0.86,GyroY:-0.12,GyroZ:-0.10
AccelX:9.87,AccelY:-0.47,AccelZ:0.92, GyroX:-0.54,GyroY:-0.06,GyroZ:-0.09
AccelX:9.82,AccelY:-0.11,AccelZ:1.26, GyroX:-0.60,GyroY:0.02,GyroZ:-0.06
AccelX:9.73,AccelY:-0.06,AccelZ:3.07, GyroX:-0.63,GyroY:0.76,GyroZ:-0.13
AccelX:10.15,AccelY:0.01,AccelZ:2.08, GyroX:-0.56,GyroY:-0.20,GyroZ:0.02
AccelX:10.11,AccelY:0.20,AccelZ:2.10, GyroX:-0.55,GyroY:-0.16,GyroZ:-0.02
AccelX:10.10,AccelY:0.14,AccelZ:2.00, GyroX:-0.56,GyroY:-0.14,GyroZ:-0.04
AccelX:10.26,AccelY:0.04,AccelZ:1.53, GyroX:-0.57,GyroY:-0.07,GyroZ:-0.06
AccelX:10.21,AccelY:0.20,AccelZ:1.58, GyroX:-0.56,GyroY:-0.07,GyroZ:-0.02
AccelX:10.29,AccelY:0.23,AccelZ:1.66, GyroX:-0.62,GyroY:0.01,GyroZ:-0.01
AccelX:10.38,AccelY:-0.41,AccelZ:1.84, GyroX:-0.60,GyroY:0.25,GyroZ:-0.06
AccelX:10.38,AccelY:-0.33,AccelZ:1.76, GyroX:-0.58,GyroY:0.31,GyroZ:-0.10
AccelX:9.98,AccelY:0.06,AccelZ:2.28, GyroX:-0.62,GyroY:0.09,GyroZ:-0.03
AccelX:10.07,AccelY:-0.35,AccelZ:2.16, GyroX:-0.69,GyroY:1.11,GyroZ:-0.26
