AccelX:10.96,AccelY:-1.44,AccelZ:2.59, GyroX:-0.77,GyroY:0.13,GyroZ:-0.19
AccelX:10.04,AccelY:-0.26,AccelZ:2.58, GyroX:-0.67,GyroY:0.07,GyroZ:-0.08
AccelX:10.70,AccelY:0.05,AccelZ:2.23, GyroX:-0.44,GyroY:0.08,GyroZ:0.09
AccelX:11.07,AccelY:-0.33,AccelZ:1.34, GyroX:-0.66,GyroY:-0.05,GyroZ:-0.00
AccelX:11.70,AccelY:-0.70,AccelZ:1.03, GyroX:-0.54,GyroY:-0.06,GyroZ:0.01
AccelX:9.45,AccelY:-0.70,AccelZ:2.26, GyroX:-0.55,GyroY:0.21,GyroZ:-0.02
AccelX:9.52,AccelY:-1.20,AccelZ:2.62, GyroX:-0.71,GyroY:0.13,GyroZ:-0.16
AccelX:11.17,AccelY:0.02,AccelZ:1.38, GyroX:-0.86,GyroY:-0.20,GyroZ:-0.04
AccelX:9.24,AccelY:-0.36,AccelZ:2.12, GyroX:-0.71,GyroY:-0.00,GyroZ:-0.12
AccelX:10.47,AccelY:0.27,AccelZ:2.59, GyroX:-0.43,GyroY:0.24,GyroZ:0.13
AccelX:10.88,AccelY:0.08,AccelZ:2.26, GyroX:-0.51,GyroY:0.20,GyroZ:0.10
AccelX:11.16,AccelY:-0.45,AccelZ:1.71, GyroX:-0.57,GyroY:-0.04,GyroZ:-0.02
AccelX:9.32,AccelY:-0.70,AccelZ:2.35, GyroX:-0.61,GyroY:0.23,GyroZ:-0.02
AccelX:9.90,AccelY:0.55,AccelZ:1.65, GyroX:-0.55,GyroY:-0.04,GyroZ:-0.16
AccelX:11.09,AccelY:0.01,AccelZ:1.26, GyroX:-0.59,GyroY:-0.08,GyroZ:0.03
AccelX:11.18,AccelY:-0.69,AccelZ:1.44, GyroX:-0.62,GyroY:-0.00,GyroZ:0.07
AccelX:9.86,AccelY:-0.45,AccelZ:2.45, GyroX:-0.49,GyroY:0.21,GyroZ:0.03
AccelX:10.69,AccelY:-1.13,AccelZ:2.84, GyroX:-0.75,GyroY:0.05,GyroZ:-0.19
AccelX:9.48,AccelY:-0.06,AccelZ:2.55, GyroX:-0.56,GyroY:0.12,GyroZ:-0.08
AccelX:10.56,AccelY:0.53,AccelZ:3.00, GyroX:-0.46,GyroY:0.20,GyroZ:0.16
AccelX:9.04,AccelY:-0.70,AccelZ:2.53, GyroX:-0.50,GyroY:0.24,GyroZ:-0.01
AccelX:10.50,AccelY:-1.07,AccelZ:2.93, GyroX:-0.73,GyroY:0.14,GyroZ:-0.17
